,newspaper,year,week,word,stat,metric,value,year_week,hot_topics
22672,elcomercio_peru,2022,44,covid,count,quote_count,13.0,2022w44,covid
22673,elcomercio_peru,2022,44,covid,max,quote_count,0.0,2022w44,covid
22674,elcomercio_peru,2022,44,covid,mean,quote_count,0.0,2022w44,covid
22675,elcomercio_peru,2022,44,covid,min,quote_count,0.0,2022w44,covid
22676,elcomercio_peru,2022,44,covid,ratio,quote_count,0.0,2022w44,covid
22677,elcomercio_peru,2022,44,covid,std,quote_count,0.0,2022w44,covid
22678,elcomercio_peru,2022,44,covid,sum,quote_count,0.0,2022w44,covid
22679,elcomercio_peru,2022,44,dólar,count,quote_count,14.0,2022w44,
22680,elcomercio_peru,2022,44,dólar,max,quote_count,1.0,2022w44,
22681,elcomercio_peru,2022,44,dólar,mean,quote_count,0.07142857142857142,2022w44,
22682,elcomercio_peru,2022,44,dólar,min,quote_count,0.0,2022w44,
22683,elcomercio_peru,2022,44,dólar,ratio,quote_count,0.07142857142857142,2022w44,
22684,elcomercio_peru,2022,44,dólar,std,quote_count,0.2672612419124244,2022w44,
22685,elcomercio_peru,2022,44,dólar,sum,quote_count,1.0,2022w44,
22686,elcomercio_peru,2022,44,eeuu,count,quote_count,15.0,2022w44,
22687,elcomercio_peru,2022,44,eeuu,max,quote_count,1.0,2022w44,
22688,elcomercio_peru,2022,44,eeuu,mean,quote_count,0.13333333333333333,2022w44,
22689,elcomercio_peru,2022,44,eeuu,min,quote_count,0.0,2022w44,
22690,elcomercio_peru,2022,44,eeuu,ratio,quote_count,0.13333333333333333,2022w44,
22691,elcomercio_peru,2022,44,eeuu,std,quote_count,0.35186577527449836,2022w44,
22692,elcomercio_peru,2022,44,eeuu,sum,quote_count,2.0,2022w44,
22693,elcomercio_peru,2022,44,elecciones,count,quote_count,16.0,2022w44,
22694,elcomercio_peru,2022,44,elecciones,max,quote_count,1.0,2022w44,
22695,elcomercio_peru,2022,44,elecciones,mean,quote_count,0.25,2022w44,
22696,elcomercio_peru,2022,44,elecciones,min,quote_count,0.0,2022w44,
22697,elcomercio_peru,2022,44,elecciones,ratio,quote_count,0.25,2022w44,
22698,elcomercio_peru,2022,44,elecciones,std,quote_count,0.44721359549995804,2022w44,
22699,elcomercio_peru,2022,44,elecciones,sum,quote_count,4.0,2022w44,
22700,elcomercio_peru,2022,44,gobierno,count,quote_count,9.0,2022w44,
22701,elcomercio_peru,2022,44,gobierno,max,quote_count,2.0,2022w44,
22702,elcomercio_peru,2022,44,gobierno,mean,quote_count,0.3333333333333333,2022w44,
22703,elcomercio_peru,2022,44,gobierno,min,quote_count,0.0,2022w44,
22704,elcomercio_peru,2022,44,gobierno,ratio,quote_count,0.3333333333333333,2022w44,
22705,elcomercio_peru,2022,44,gobierno,std,quote_count,0.7071067811865476,2022w44,
22706,elcomercio_peru,2022,44,gobierno,sum,quote_count,3.0,2022w44,
22707,elcomercio_peru,2022,44,lima,count,quote_count,25.0,2022w44,
22708,elcomercio_peru,2022,44,lima,max,quote_count,3.0,2022w44,
22709,elcomercio_peru,2022,44,lima,mean,quote_count,0.28,2022w44,
22710,elcomercio_peru,2022,44,lima,min,quote_count,0.0,2022w44,
22711,elcomercio_peru,2022,44,lima,ratio,quote_count,0.28,2022w44,
22712,elcomercio_peru,2022,44,lima,std,quote_count,0.7371114795831993,2022w44,
22713,elcomercio_peru,2022,44,lima,sum,quote_count,7.0,2022w44,
22714,elcomercio_peru,2022,44,lula,count,quote_count,33.0,2022w44,
22715,elcomercio_peru,2022,44,lula,max,quote_count,3.0,2022w44,
22716,elcomercio_peru,2022,44,lula,mean,quote_count,0.3939393939393939,2022w44,
22717,elcomercio_peru,2022,44,lula,min,quote_count,0.0,2022w44,
22718,elcomercio_peru,2022,44,lula,ratio,quote_count,0.3939393939393939,2022w44,
22719,elcomercio_peru,2022,44,lula,std,quote_count,0.8638357026727487,2022w44,
22720,elcomercio_peru,2022,44,lula,sum,quote_count,13.0,2022w44,
22721,elcomercio_peru,2022,44,millones,count,quote_count,18.0,2022w44,
22722,elcomercio_peru,2022,44,millones,max,quote_count,2.0,2022w44,
22723,elcomercio_peru,2022,44,millones,mean,quote_count,0.16666666666666666,2022w44,
22724,elcomercio_peru,2022,44,millones,min,quote_count,0.0,2022w44,
22725,elcomercio_peru,2022,44,millones,ratio,quote_count,0.16666666666666666,2022w44,
22726,elcomercio_peru,2022,44,millones,std,quote_count,0.5144957554275266,2022w44,
22727,elcomercio_peru,2022,44,millones,sum,quote_count,3.0,2022w44,
22728,elcomercio_peru,2022,44,norte,count,quote_count,9.0,2022w44,
22729,elcomercio_peru,2022,44,norte,max,quote_count,1.0,2022w44,
22730,elcomercio_peru,2022,44,norte,mean,quote_count,0.1111111111111111,2022w44,
22731,elcomercio_peru,2022,44,norte,min,quote_count,0.0,2022w44,
22732,elcomercio_peru,2022,44,norte,ratio,quote_count,0.1111111111111111,2022w44,
22733,elcomercio_peru,2022,44,norte,std,quote_count,0.33333333333333337,2022w44,
22734,elcomercio_peru,2022,44,norte,sum,quote_count,1.0,2022w44,
22735,elcomercio_peru,2022,44,noviembre,count,quote_count,36.0,2022w44,
22736,elcomercio_peru,2022,44,noviembre,max,quote_count,3.0,2022w44,
22737,elcomercio_peru,2022,44,noviembre,mean,quote_count,0.19444444444444445,2022w44,
22738,elcomercio_peru,2022,44,noviembre,min,quote_count,0.0,2022w44,
22739,elcomercio_peru,2022,44,noviembre,ratio,quote_count,0.19444444444444445,2022w44,
22740,elcomercio_peru,2022,44,noviembre,std,quote_count,0.576662537832728,2022w44,
22741,elcomercio_peru,2022,44,noviembre,sum,quote_count,7.0,2022w44,
22742,elcomercio_peru,2022,44,personas,count,quote_count,11.0,2022w44,
22743,elcomercio_peru,2022,44,personas,max,quote_count,0.0,2022w44,
22744,elcomercio_peru,2022,44,personas,mean,quote_count,0.0,2022w44,
22745,elcomercio_peru,2022,44,personas,min,quote_count,0.0,2022w44,
22746,elcomercio_peru,2022,44,personas,ratio,quote_count,0.0,2022w44,
22747,elcomercio_peru,2022,44,personas,std,quote_count,0.0,2022w44,
22748,elcomercio_peru,2022,44,personas,sum,quote_count,0.0,2022w44,
22749,elcomercio_peru,2022,44,perú,count,quote_count,25.0,2022w44,país
22750,elcomercio_peru,2022,44,perú,max,quote_count,15.0,2022w44,país
22751,elcomercio_peru,2022,44,perú,mean,quote_count,0.64,2022w44,país
22752,elcomercio_peru,2022,44,perú,min,quote_count,0.0,2022w44,país
22753,elcomercio_peru,2022,44,perú,ratio,quote_count,0.64,2022w44,país
22754,elcomercio_peru,2022,44,perú,std,quote_count,2.99833287011299,2022w44,país
22755,elcomercio_peru,2022,44,perú,sum,quote_count,16.0,2022w44,país
22756,elcomercio_peru,2022,44,policía,count,quote_count,9.0,2022w44,
22757,elcomercio_peru,2022,44,policía,max,quote_count,3.0,2022w44,
22758,elcomercio_peru,2022,44,policía,mean,quote_count,0.3333333333333333,2022w44,
22759,elcomercio_peru,2022,44,policía,min,quote_count,0.0,2022w44,
22760,elcomercio_peru,2022,44,policía,ratio,quote_count,0.3333333333333333,2022w44,
22761,elcomercio_peru,2022,44,policía,std,quote_count,1.0,2022w44,
22762,elcomercio_peru,2022,44,policía,sum,quote_count,3.0,2022w44,
22763,elcomercio_peru,2022,44,precio,count,quote_count,12.0,2022w44,
22764,elcomercio_peru,2022,44,precio,max,quote_count,0.0,2022w44,
22765,elcomercio_peru,2022,44,precio,mean,quote_count,0.0,2022w44,
22766,elcomercio_peru,2022,44,precio,min,quote_count,0.0,2022w44,
22767,elcomercio_peru,2022,44,precio,ratio,quote_count,0.0,2022w44,
22768,elcomercio_peru,2022,44,precio,std,quote_count,0.0,2022w44,
22769,elcomercio_peru,2022,44,precio,sum,quote_count,0.0,2022w44,
22770,elcomercio_peru,2022,44,rusia,count,quote_count,18.0,2022w44,
22771,elcomercio_peru,2022,44,rusia,max,quote_count,0.0,2022w44,
22772,elcomercio_peru,2022,44,rusia,mean,quote_count,0.0,2022w44,
22773,elcomercio_peru,2022,44,rusia,min,quote_count,0.0,2022w44,
22774,elcomercio_peru,2022,44,rusia,ratio,quote_count,0.0,2022w44,
22775,elcomercio_peru,2022,44,rusia,std,quote_count,0.0,2022w44,
22776,elcomercio_peru,2022,44,rusia,sum,quote_count,0.0,2022w44,
22777,elcomercio_peru,2022,44,santos,count,quote_count,9.0,2022w44,
22778,elcomercio_peru,2022,44,santos,max,quote_count,1.0,2022w44,
22779,elcomercio_peru,2022,44,santos,mean,quote_count,0.1111111111111111,2022w44,
22780,elcomercio_peru,2022,44,santos,min,quote_count,0.0,2022w44,
22781,elcomercio_peru,2022,44,santos,ratio,quote_count,0.1111111111111111,2022w44,
22782,elcomercio_peru,2022,44,santos,std,quote_count,0.33333333333333337,2022w44,
22783,elcomercio_peru,2022,44,santos,sum,quote_count,1.0,2022w44,
22784,elcomercio_peru,2022,44,silva,count,quote_count,11.0,2022w44,
22785,elcomercio_peru,2022,44,silva,max,quote_count,1.0,2022w44,
