,newspaper,year,week,stat,metric,value,year_week
1327,larazon_pe,2022,44,ratio,reply_count,0.10526315789473684,2022w44
1328,larazon_pe,2022,44,std,reply_count,0.3096201893516238,2022w44
1329,larazon_pe,2022,44,sum,reply_count,6.0,2022w44
1330,larazon_pe,2022,49,count,reply_count,70.0,2022w49
1331,larazon_pe,2022,49,max,reply_count,5.0,2022w49
1332,larazon_pe,2022,49,mean,reply_count,0.2857142857142857,2022w49
1333,larazon_pe,2022,49,min,reply_count,0.0,2022w49
1334,larazon_pe,2022,49,ratio,reply_count,0.2857142857142857,2022w49
1335,larazon_pe,2022,49,std,reply_count,0.8011379070857728,2022w49
1336,larazon_pe,2022,49,sum,reply_count,20.0,2022w49
1337,larazon_pe,2023,2,count,reply_count,57.0,2023w2
1338,larazon_pe,2023,2,max,reply_count,5.0,2023w2
1339,larazon_pe,2023,2,mean,reply_count,0.24561403508771928,2023w2
1340,larazon_pe,2023,2,min,reply_count,0.0,2023w2
1341,larazon_pe,2023,2,ratio,reply_count,0.24561403508771928,2023w2
1342,larazon_pe,2023,2,std,reply_count,0.8920422346340601,2023w2
1343,larazon_pe,2023,2,sum,reply_count,14.0,2023w2
1344,larepublica_pe,2022,33,count,reply_count,1117.0,2022w33
1345,larepublica_pe,2022,33,max,reply_count,115.0,2022w33
1346,larepublica_pe,2022,33,mean,reply_count,1.9785138764547896,2022w33
1347,larepublica_pe,2022,33,min,reply_count,0.0,2022w33
1348,larepublica_pe,2022,33,ratio,reply_count,1.9785138764547896,2022w33
1349,larepublica_pe,2022,33,std,reply_count,8.396613731869389,2022w33
1350,larepublica_pe,2022,33,sum,reply_count,2210.0,2022w33
1351,larepublica_pe,2022,34,count,reply_count,827.0,2022w34
1352,larepublica_pe,2022,34,max,reply_count,173.0,2022w34
1353,larepublica_pe,2022,34,mean,reply_count,2.3143893591293834,2022w34
1354,larepublica_pe,2022,34,min,reply_count,0.0,2022w34
1355,larepublica_pe,2022,34,ratio,reply_count,2.3143893591293834,2022w34
1356,larepublica_pe,2022,34,std,reply_count,10.161662914106877,2022w34
1357,larepublica_pe,2022,34,sum,reply_count,1914.0,2022w34
1358,larepublica_pe,2022,39,count,reply_count,834.0,2022w39
1359,larepublica_pe,2022,39,max,reply_count,120.0,2022w39
1360,larepublica_pe,2022,39,mean,reply_count,2.223021582733813,2022w39
1361,larepublica_pe,2022,39,min,reply_count,0.0,2022w39
1362,larepublica_pe,2022,39,ratio,reply_count,2.223021582733813,2022w39
1363,larepublica_pe,2022,39,std,reply_count,9.562614654075668,2022w39
1364,larepublica_pe,2022,39,sum,reply_count,1854.0,2022w39
1365,larepublica_pe,2022,44,count,reply_count,691.0,2022w44
1366,larepublica_pe,2022,44,max,reply_count,743.0,2022w44
1367,larepublica_pe,2022,44,mean,reply_count,4.173661360347323,2022w44
1368,larepublica_pe,2022,44,min,reply_count,0.0,2022w44
1369,larepublica_pe,2022,44,ratio,reply_count,4.173661360347323,2022w44
1370,larepublica_pe,2022,44,std,reply_count,33.108148667196915,2022w44
1371,larepublica_pe,2022,44,sum,reply_count,2884.0,2022w44
1372,larepublica_pe,2022,49,count,reply_count,924.0,2022w49
1373,larepublica_pe,2022,49,max,reply_count,309.0,2022w49
1374,larepublica_pe,2022,49,mean,reply_count,4.877705627705628,2022w49
1375,larepublica_pe,2022,49,min,reply_count,0.0,2022w49
1376,larepublica_pe,2022,49,ratio,reply_count,4.877705627705628,2022w49
1377,larepublica_pe,2022,49,std,reply_count,23.061441808903673,2022w49
1378,larepublica_pe,2022,49,sum,reply_count,4507.0,2022w49
1379,larepublica_pe,2023,2,count,reply_count,679.0,2023w2
1380,larepublica_pe,2023,2,max,reply_count,371.0,2023w2
1381,larepublica_pe,2023,2,mean,reply_count,7.0382916053019144,2023w2
1382,larepublica_pe,2023,2,min,reply_count,0.0,2023w2
1383,larepublica_pe,2023,2,ratio,reply_count,7.0382916053019144,2023w2
1384,larepublica_pe,2023,2,std,reply_count,24.392168469055907,2023w2
1385,larepublica_pe,2023,2,sum,reply_count,4779.0,2023w2
1386,peru21noticias,2022,33,count,reply_count,1287.0,2022w33
1387,peru21noticias,2022,33,max,reply_count,748.0,2022w33
1388,peru21noticias,2022,33,mean,reply_count,4.340326340326341,2022w33
1389,peru21noticias,2022,33,min,reply_count,0.0,2022w33
1390,peru21noticias,2022,33,ratio,reply_count,4.340326340326341,2022w33
1391,peru21noticias,2022,33,std,reply_count,25.525441476463847,2022w33
1392,peru21noticias,2022,33,sum,reply_count,5586.0,2022w33
1393,peru21noticias,2022,34,count,reply_count,961.0,2022w34
1394,peru21noticias,2022,34,max,reply_count,452.0,2022w34
1395,peru21noticias,2022,34,mean,reply_count,5.454734651404786,2022w34
1396,peru21noticias,2022,34,min,reply_count,0.0,2022w34
1397,peru21noticias,2022,34,ratio,reply_count,5.454734651404786,2022w34
1398,peru21noticias,2022,34,std,reply_count,26.296234698727456,2022w34
1399,peru21noticias,2022,34,sum,reply_count,5242.0,2022w34
1400,peru21noticias,2022,39,count,reply_count,970.0,2022w39
1401,peru21noticias,2022,39,max,reply_count,753.0,2022w39
1402,peru21noticias,2022,39,mean,reply_count,3.718556701030928,2022w39
1403,peru21noticias,2022,39,min,reply_count,0.0,2022w39
1404,peru21noticias,2022,39,ratio,reply_count,3.718556701030928,2022w39
1405,peru21noticias,2022,39,std,reply_count,29.292027500801662,2022w39
1406,peru21noticias,2022,39,sum,reply_count,3607.0,2022w39
1407,peru21noticias,2022,44,count,reply_count,752.0,2022w44
1408,peru21noticias,2022,44,max,reply_count,479.0,2022w44
1409,peru21noticias,2022,44,mean,reply_count,3.8470744680851063,2022w44
1410,peru21noticias,2022,44,min,reply_count,0.0,2022w44
1411,peru21noticias,2022,44,ratio,reply_count,3.8470744680851063,2022w44
1412,peru21noticias,2022,44,std,reply_count,24.711367475484415,2022w44
1413,peru21noticias,2022,44,sum,reply_count,2893.0,2022w44
1414,peru21noticias,2022,49,count,reply_count,1064.0,2022w49
1415,peru21noticias,2022,49,max,reply_count,265.0,2022w49
1416,peru21noticias,2022,49,mean,reply_count,5.496240601503759,2022w49
1417,peru21noticias,2022,49,min,reply_count,0.0,2022w49
1418,peru21noticias,2022,49,ratio,reply_count,5.496240601503759,2022w49
1419,peru21noticias,2022,49,std,reply_count,16.677506241999566,2022w49
1420,peru21noticias,2022,49,sum,reply_count,5848.0,2022w49
1421,peru21noticias,2023,2,count,reply_count,525.0,2023w2
1422,peru21noticias,2023,2,max,reply_count,1102.0,2023w2
1423,peru21noticias,2023,2,mean,reply_count,15.129523809523809,2023w2
1424,peru21noticias,2023,2,min,reply_count,0.0,2023w2
1425,peru21noticias,2023,2,ratio,reply_count,15.129523809523809,2023w2
1426,peru21noticias,2023,2,std,reply_count,74.88843091356948,2023w2
1427,peru21noticias,2023,2,sum,reply_count,7943.0,2023w2
1428,tromepe,2022,33,count,reply_count,1095.0,2022w33
1429,tromepe,2022,33,max,reply_count,1524.0,2022w33
1430,tromepe,2022,33,mean,reply_count,2.7470319634703197,2022w33
1431,tromepe,2022,33,min,reply_count,0.0,2022w33
1432,tromepe,2022,33,ratio,reply_count,2.7470319634703197,2022w33
1433,tromepe,2022,33,std,reply_count,46.846465626887486,2022w33
1434,tromepe,2022,33,sum,reply_count,3008.0,2022w33
1435,tromepe,2022,34,count,reply_count,807.0,2022w34
1436,tromepe,2022,34,max,reply_count,299.0,2022w34
1437,tromepe,2022,34,mean,reply_count,1.432465923172243,2022w34
1438,tromepe,2022,34,min,reply_count,0.0,2022w34
1439,tromepe,2022,34,ratio,reply_count,1.432465923172243,2022w34
1440,tromepe,2022,34,std,reply_count,13.771444788197007,2022w34
1441,tromepe,2022,34,sum,reply_count,1156.0,2022w34
1442,tromepe,2022,39,count,reply_count,956.0,2022w39
1443,tromepe,2022,39,max,reply_count,330.0,2022w39
1444,tromepe,2022,39,mean,reply_count,1.747907949790795,2022w39
1445,tromepe,2022,39,min,reply_count,0.0,2022w39
1446,tromepe,2022,39,ratio,reply_count,1.747907949790795,2022w39
1447,tromepe,2022,39,std,reply_count,12.802660301749366,2022w39
1448,tromepe,2022,39,sum,reply_count,1671.0,2022w39
1449,tromepe,2022,44,count,reply_count,759.0,2022w44
1450,tromepe,2022,44,max,reply_count,330.0,2022w44
1451,tromepe,2022,44,mean,reply_count,1.22266139657444,2022w44
1452,tromepe,2022,44,min,reply_count,0.0,2022w44
1453,tromepe,2022,44,ratio,reply_count,1.22266139657444,2022w44
1454,tromepe,2022,44,std,reply_count,13.255225993042195,2022w44
1455,tromepe,2022,44,sum,reply_count,928.0,2022w44
1456,tromepe,2022,49,count,reply_count,922.0,2022w49
1457,tromepe,2022,49,max,reply_count,306.0,2022w49
1458,tromepe,2022,49,mean,reply_count,2.8308026030368763,2022w49
1459,tromepe,2022,49,min,reply_count,0.0,2022w49
1460,tromepe,2022,49,ratio,reply_count,2.8308026030368763,2022w49
1461,tromepe,2022,49,std,reply_count,15.558778091007174,2022w49
1462,tromepe,2022,49,sum,reply_count,2610.0,2022w49
1463,tromepe,2023,2,count,reply_count,628.0,2023w2
1464,tromepe,2023,2,max,reply_count,947.0,2023w2
1465,tromepe,2023,2,mean,reply_count,4.361464968152866,2023w2
1466,tromepe,2023,2,min,reply_count,0.0,2023w2
1467,tromepe,2023,2,ratio,reply_count,4.361464968152866,2023w2
1468,tromepe,2023,2,std,reply_count,51.68400101432598,2023w2
1469,tromepe,2023,2,sum,reply_count,2739.0,2023w2
1470,DiarioElPeruano,2022,33,count,retweet_count,229.0,2022w33
1471,DiarioElPeruano,2022,33,max,retweet_count,28.0,2022w33
1472,DiarioElPeruano,2022,33,mean,retweet_count,3.2270742358078603,2022w33
1473,DiarioElPeruano,2022,33,min,retweet_count,0.0,2022w33
1474,DiarioElPeruano,2022,33,ratio,retweet_count,3.2270742358078603,2022w33
1475,DiarioElPeruano,2022,33,std,retweet_count,3.9281888039594772,2022w33
1476,DiarioElPeruano,2022,33,sum,retweet_count,739.0,2022w33
1477,DiarioElPeruano,2022,34,count,retweet_count,200.0,2022w34
1478,DiarioElPeruano,2022,34,max,retweet_count,74.0,2022w34
1479,DiarioElPeruano,2022,34,mean,retweet_count,3.15,2022w34
1480,DiarioElPeruano,2022,34,min,retweet_count,0.0,2022w34
1481,DiarioElPeruano,2022,34,ratio,retweet_count,3.15,2022w34
1482,DiarioElPeruano,2022,34,std,retweet_count,7.223461217435793,2022w34
1483,DiarioElPeruano,2022,34,sum,retweet_count,630.0,2022w34
1484,DiarioElPeruano,2022,39,count,retweet_count,226.0,2022w39
1485,DiarioElPeruano,2022,39,max,retweet_count,174.0,2022w39
1486,DiarioElPeruano,2022,39,mean,retweet_count,2.433628318584071,2022w39
1487,DiarioElPeruano,2022,39,min,retweet_count,0.0,2022w39
1488,DiarioElPeruano,2022,39,ratio,retweet_count,2.433628318584071,2022w39
1489,DiarioElPeruano,2022,39,std,retweet_count,11.751785571143126,2022w39
1490,DiarioElPeruano,2022,39,sum,retweet_count,550.0,2022w39
1491,DiarioElPeruano,2022,44,count,retweet_count,186.0,2022w44
1492,DiarioElPeruano,2022,44,max,retweet_count,29.0,2022w44
1493,DiarioElPeruano,2022,44,mean,retweet_count,1.8655913978494623,2022w44
1494,DiarioElPeruano,2022,44,min,retweet_count,0.0,2022w44
1495,DiarioElPeruano,2022,44,ratio,retweet_count,1.8655913978494623,2022w44
1496,DiarioElPeruano,2022,44,std,retweet_count,2.936848637337018,2022w44
1497,DiarioElPeruano,2022,44,sum,retweet_count,347.0,2022w44
1498,DiarioElPeruano,2022,49,count,retweet_count,201.0,2022w49
1499,DiarioElPeruano,2022,49,max,retweet_count,1894.0,2022w49
1500,DiarioElPeruano,2022,49,mean,retweet_count,13.044776119402986,2022w49
1501,DiarioElPeruano,2022,49,min,retweet_count,0.0,2022w49
1502,DiarioElPeruano,2022,49,ratio,retweet_count,13.044776119402986,2022w49
1503,DiarioElPeruano,2022,49,std,retweet_count,133.94395464176282,2022w49
1504,DiarioElPeruano,2022,49,sum,retweet_count,2622.0,2022w49
1505,DiarioElPeruano,2023,2,count,retweet_count,216.0,2023w2
1506,DiarioElPeruano,2023,2,max,retweet_count,543.0,2023w2
1507,DiarioElPeruano,2023,2,mean,retweet_count,10.11111111111111,2023w2
1508,DiarioElPeruano,2023,2,min,retweet_count,0.0,2023w2
1509,DiarioElPeruano,2023,2,ratio,retweet_count,10.11111111111111,2023w2
1510,DiarioElPeruano,2023,2,std,retweet_count,53.23188995824901,2023w2
1511,DiarioElPeruano,2023,2,sum,retweet_count,2184.0,2023w2
1512,ExpresoPeru,2022,33,count,retweet_count,287.0,2022w33
1513,ExpresoPeru,2022,33,max,retweet_count,445.0,2022w33
1514,ExpresoPeru,2022,33,mean,retweet_count,33.76306620209059,2022w33
1515,ExpresoPeru,2022,33,min,retweet_count,0.0,2022w33
1516,ExpresoPeru,2022,33,ratio,retweet_count,33.76306620209059,2022w33
1517,ExpresoPeru,2022,33,std,retweet_count,69.79064318288103,2022w33
1518,ExpresoPeru,2022,33,sum,retweet_count,9690.0,2022w33
1519,ExpresoPeru,2022,34,count,retweet_count,208.0,2022w34
1520,ExpresoPeru,2022,34,max,retweet_count,592.0,2022w34
1521,ExpresoPeru,2022,34,mean,retweet_count,37.57211538461539,2022w34
1522,ExpresoPeru,2022,34,min,retweet_count,0.0,2022w34
1523,ExpresoPeru,2022,34,ratio,retweet_count,37.57211538461539,2022w34
1524,ExpresoPeru,2022,34,std,retweet_count,80.89944012123105,2022w34
1525,ExpresoPeru,2022,34,sum,retweet_count,7815.0,2022w34
1526,ExpresoPeru,2022,39,count,retweet_count,259.0,2022w39
1527,ExpresoPeru,2022,39,max,retweet_count,417.0,2022w39
1528,ExpresoPeru,2022,39,mean,retweet_count,27.015444015444015,2022w39
1529,ExpresoPeru,2022,39,min,retweet_count,0.0,2022w39
1530,ExpresoPeru,2022,39,ratio,retweet_count,27.015444015444015,2022w39
1531,ExpresoPeru,2022,39,std,retweet_count,63.562638891753714,2022w39
1532,ExpresoPeru,2022,39,sum,retweet_count,6997.0,2022w39
1533,ExpresoPeru,2022,44,count,retweet_count,195.0,2022w44
1534,ExpresoPeru,2022,44,max,retweet_count,367.0,2022w44
1535,ExpresoPeru,2022,44,mean,retweet_count,26.57948717948718,2022w44
1536,ExpresoPeru,2022,44,min,retweet_count,0.0,2022w44
1537,ExpresoPeru,2022,44,ratio,retweet_count,26.57948717948718,2022w44
1538,ExpresoPeru,2022,44,std,retweet_count,62.82702148440303,2022w44
1539,ExpresoPeru,2022,44,sum,retweet_count,5183.0,2022w44
1540,ExpresoPeru,2022,49,count,retweet_count,250.0,2022w49
1541,ExpresoPeru,2022,49,max,retweet_count,461.0,2022w49
1542,ExpresoPeru,2022,49,mean,retweet_count,29.172,2022w49
1543,ExpresoPeru,2022,49,min,retweet_count,0.0,2022w49
1544,ExpresoPeru,2022,49,ratio,retweet_count,29.172,2022w49
1545,ExpresoPeru,2022,49,std,retweet_count,57.86369539685414,2022w49
1546,ExpresoPeru,2022,49,sum,retweet_count,7293.0,2022w49
1547,ExpresoPeru,2023,2,count,retweet_count,255.0,2023w2
1548,ExpresoPeru,2023,2,max,retweet_count,705.0,2023w2
1549,ExpresoPeru,2023,2,mean,retweet_count,29.36470588235294,2023w2
1550,ExpresoPeru,2023,2,min,retweet_count,0.0,2023w2
1551,ExpresoPeru,2023,2,ratio,retweet_count,29.36470588235294,2023w2
1552,ExpresoPeru,2023,2,std,retweet_count,79.64436410489445,2023w2
1553,ExpresoPeru,2023,2,sum,retweet_count,7488.0,2023w2
1554,Gestionpe,2022,33,count,retweet_count,1509.0,2022w33
1555,Gestionpe,2022,33,max,retweet_count,49.0,2022w33
1556,Gestionpe,2022,33,mean,retweet_count,1.077534791252485,2022w33
1557,Gestionpe,2022,33,min,retweet_count,0.0,2022w33
1558,Gestionpe,2022,33,ratio,retweet_count,1.077534791252485,2022w33
1559,Gestionpe,2022,33,std,retweet_count,2.74078253039675,2022w33
1560,Gestionpe,2022,33,sum,retweet_count,1626.0,2022w33
1561,Gestionpe,2022,34,count,retweet_count,848.0,2022w34
1562,Gestionpe,2022,34,max,retweet_count,82.0,2022w34
1563,Gestionpe,2022,34,mean,retweet_count,1.482311320754717,2022w34
1564,Gestionpe,2022,34,min,retweet_count,0.0,2022w34
1565,Gestionpe,2022,34,ratio,retweet_count,1.482311320754717,2022w34
1566,Gestionpe,2022,34,std,retweet_count,4.282488803717822,2022w34
1567,Gestionpe,2022,34,sum,retweet_count,1257.0,2022w34
1568,Gestionpe,2022,39,count,retweet_count,1199.0,2022w39
1569,Gestionpe,2022,39,max,retweet_count,238.0,2022w39
1570,Gestionpe,2022,39,mean,retweet_count,1.3527939949958299,2022w39
1571,Gestionpe,2022,39,min,retweet_count,0.0,2022w39
1572,Gestionpe,2022,39,ratio,retweet_count,1.3527939949958299,2022w39
1573,Gestionpe,2022,39,std,retweet_count,7.486647442835782,2022w39
1574,Gestionpe,2022,39,sum,retweet_count,1622.0,2022w39
1575,Gestionpe,2022,44,count,retweet_count,800.0,2022w44
1576,Gestionpe,2022,44,max,retweet_count,179.0,2022w44
1577,Gestionpe,2022,44,mean,retweet_count,1.5975,2022w44
1578,Gestionpe,2022,44,min,retweet_count,0.0,2022w44
1579,Gestionpe,2022,44,ratio,retweet_count,1.5975,2022w44
1580,Gestionpe,2022,44,std,retweet_count,7.179130772475897,2022w44
1581,Gestionpe,2022,44,sum,retweet_count,1278.0,2022w44
1582,Gestionpe,2022,49,count,retweet_count,809.0,2022w49
1583,Gestionpe,2022,49,max,retweet_count,80.0,2022w49
1584,Gestionpe,2022,49,mean,retweet_count,1.9592088998763906,2022w49
1585,Gestionpe,2022,49,min,retweet_count,0.0,2022w49
1586,Gestionpe,2022,49,ratio,retweet_count,1.9592088998763906,2022w49
1587,Gestionpe,2022,49,std,retweet_count,5.035474882687643,2022w49
1588,Gestionpe,2022,49,sum,retweet_count,1585.0,2022w49
1589,Gestionpe,2023,2,count,retweet_count,919.0,2023w2
1590,Gestionpe,2023,2,max,retweet_count,166.0,2023w2
1591,Gestionpe,2023,2,mean,retweet_count,1.4831338411316648,2023w2
1592,Gestionpe,2023,2,min,retweet_count,0.0,2023w2
1593,Gestionpe,2023,2,ratio,retweet_count,1.4831338411316648,2023w2
1594,Gestionpe,2023,2,std,retweet_count,7.63188248438663,2023w2
1595,Gestionpe,2023,2,sum,retweet_count,1363.0,2023w2
1596,diariocorreo,2022,33,count,retweet_count,793.0,2022w33
1597,diariocorreo,2022,33,max,retweet_count,115.0,2022w33
1598,diariocorreo,2022,33,mean,retweet_count,2.621689785624212,2022w33
1599,diariocorreo,2022,33,min,retweet_count,0.0,2022w33
1600,diariocorreo,2022,33,ratio,retweet_count,2.621689785624212,2022w33
1601,diariocorreo,2022,33,std,retweet_count,8.40082569712909,2022w33
1602,diariocorreo,2022,33,sum,retweet_count,2079.0,2022w33
1603,diariocorreo,2022,34,count,retweet_count,474.0,2022w34
1604,diariocorreo,2022,34,max,retweet_count,331.0,2022w34
1605,diariocorreo,2022,34,mean,retweet_count,4.225738396624473,2022w34
1606,diariocorreo,2022,34,min,retweet_count,0.0,2022w34
1607,diariocorreo,2022,34,ratio,retweet_count,4.225738396624473,2022w34
1608,diariocorreo,2022,34,std,retweet_count,19.242133891127093,2022w34
1609,diariocorreo,2022,34,sum,retweet_count,2003.0,2022w34
1610,diariocorreo,2022,39,count,retweet_count,614.0,2022w39
1611,diariocorreo,2022,39,max,retweet_count,137.0,2022w39
1612,diariocorreo,2022,39,mean,retweet_count,1.705211726384365,2022w39
1613,diariocorreo,2022,39,min,retweet_count,0.0,2022w39
1614,diariocorreo,2022,39,ratio,retweet_count,1.705211726384365,2022w39
1615,diariocorreo,2022,39,std,retweet_count,6.577142102935844,2022w39
1616,diariocorreo,2022,39,sum,retweet_count,1047.0,2022w39
1617,diariocorreo,2022,44,count,retweet_count,457.0,2022w44
1618,diariocorreo,2022,44,max,retweet_count,114.0,2022w44
1619,diariocorreo,2022,44,mean,retweet_count,2.341356673960613,2022w44
1620,diariocorreo,2022,44,min,retweet_count,0.0,2022w44
1621,diariocorreo,2022,44,ratio,retweet_count,2.341356673960613,2022w44
1622,diariocorreo,2022,44,std,retweet_count,9.91905267906852,2022w44
1623,diariocorreo,2022,44,sum,retweet_count,1070.0,2022w44
1624,diariocorreo,2022,49,count,retweet_count,529.0,2022w49
1625,diariocorreo,2022,49,max,retweet_count,174.0,2022w49
1626,diariocorreo,2022,49,mean,retweet_count,3.372400756143667,2022w49
1627,diariocorreo,2022,49,min,retweet_count,0.0,2022w49
1628,diariocorreo,2022,49,ratio,retweet_count,3.372400756143667,2022w49
1629,diariocorreo,2022,49,std,retweet_count,10.907291577947433,2022w49
1630,diariocorreo,2022,49,sum,retweet_count,1784.0,2022w49
1631,diariocorreo,2023,2,count,retweet_count,308.0,2023w2
1632,diariocorreo,2023,2,max,retweet_count,376.0,2023w2
1633,diariocorreo,2023,2,mean,retweet_count,5.0,2023w2
1634,diariocorreo,2023,2,min,retweet_count,0.0,2023w2
1635,diariocorreo,2023,2,ratio,retweet_count,5.0,2023w2
1636,diariocorreo,2023,2,std,retweet_count,25.207930089828494,2023w2
1637,diariocorreo,2023,2,sum,retweet_count,1540.0,2023w2
1638,diarioojo,2022,33,count,retweet_count,793.0,2022w33
1639,diarioojo,2022,33,max,retweet_count,25.0,2022w33
1640,diarioojo,2022,33,mean,retweet_count,0.41866330390920553,2022w33
1641,diarioojo,2022,33,min,retweet_count,0.0,2022w33
1642,diarioojo,2022,33,ratio,retweet_count,0.41866330390920553,2022w33
1643,diarioojo,2022,33,std,retweet_count,1.5687139199046805,2022w33
1644,diarioojo,2022,33,sum,retweet_count,332.0,2022w33
1645,diarioojo,2022,34,count,retweet_count,555.0,2022w34
1646,diarioojo,2022,34,max,retweet_count,15.0,2022w34
1647,diarioojo,2022,34,mean,retweet_count,0.3801801801801802,2022w34
1648,diarioojo,2022,34,min,retweet_count,0.0,2022w34
1649,diarioojo,2022,34,ratio,retweet_count,0.3801801801801802,2022w34
1650,diarioojo,2022,34,std,retweet_count,1.1052728741452347,2022w34
1651,diarioojo,2022,34,sum,retweet_count,211.0,2022w34
1652,diarioojo,2022,39,count,retweet_count,550.0,2022w39
1653,diarioojo,2022,39,max,retweet_count,7.0,2022w39
1654,diarioojo,2022,39,mean,retweet_count,0.3654545454545455,2022w39
1655,diarioojo,2022,39,min,retweet_count,0.0,2022w39
1656,diarioojo,2022,39,ratio,retweet_count,0.3654545454545455,2022w39
1657,diarioojo,2022,39,std,retweet_count,0.7956434615872554,2022w39
1658,diarioojo,2022,39,sum,retweet_count,201.0,2022w39
1659,diarioojo,2022,44,count,retweet_count,555.0,2022w44
1660,diarioojo,2022,44,max,retweet_count,79.0,2022w44
1661,diarioojo,2022,44,mean,retweet_count,0.5225225225225225,2022w44
1662,diarioojo,2022,44,min,retweet_count,0.0,2022w44
1663,diarioojo,2022,44,ratio,retweet_count,0.5225225225225225,2022w44
1664,diarioojo,2022,44,std,retweet_count,3.4516956719380607,2022w44
1665,diarioojo,2022,44,sum,retweet_count,290.0,2022w44
1666,diarioojo,2022,49,count,retweet_count,574.0,2022w49
1667,diarioojo,2022,49,max,retweet_count,68.0,2022w49
1668,diarioojo,2022,49,mean,retweet_count,0.9947735191637631,2022w49
1669,diarioojo,2022,49,min,retweet_count,0.0,2022w49
1670,diarioojo,2022,49,ratio,retweet_count,0.9947735191637631,2022w49
1671,diarioojo,2022,49,std,retweet_count,3.41462421067097,2022w49
1672,diarioojo,2022,49,sum,retweet_count,571.0,2022w49
1673,diarioojo,2023,2,count,retweet_count,329.0,2023w2
1674,diarioojo,2023,2,max,retweet_count,6.0,2023w2
1675,diarioojo,2023,2,mean,retweet_count,0.364741641337386,2023w2
1676,diarioojo,2023,2,min,retweet_count,0.0,2023w2
1677,diarioojo,2023,2,ratio,retweet_count,0.364741641337386,2023w2
1678,diarioojo,2023,2,std,retweet_count,0.8769247176846611,2023w2
1679,diarioojo,2023,2,sum,retweet_count,120.0,2023w2
1680,elbuho_pe,2022,34,count,retweet_count,58.0,2022w34
1681,elbuho_pe,2022,34,max,retweet_count,18.0,2022w34
1682,elbuho_pe,2022,34,mean,retweet_count,2.8448275862068964,2022w34
1683,elbuho_pe,2022,34,min,retweet_count,0.0,2022w34
1684,elbuho_pe,2022,34,ratio,retweet_count,2.8448275862068964,2022w34
1685,elbuho_pe,2022,34,std,retweet_count,2.954637889398846,2022w34
1686,elbuho_pe,2022,34,sum,retweet_count,165.0,2022w34
1687,elbuho_pe,2022,39,count,retweet_count,97.0,2022w39
1688,elbuho_pe,2022,39,max,retweet_count,11.0,2022w39
1689,elbuho_pe,2022,39,mean,retweet_count,2.0103092783505154,2022w39
1690,elbuho_pe,2022,39,min,retweet_count,0.0,2022w39
1691,elbuho_pe,2022,39,ratio,retweet_count,2.0103092783505154,2022w39
1692,elbuho_pe,2022,39,std,retweet_count,1.873581937986838,2022w39
1693,elbuho_pe,2022,39,sum,retweet_count,195.0,2022w39
1694,elbuho_pe,2022,44,count,retweet_count,77.0,2022w44
1695,elbuho_pe,2022,44,max,retweet_count,11.0,2022w44
1696,elbuho_pe,2022,44,mean,retweet_count,1.4545454545454546,2022w44
1697,elbuho_pe,2022,44,min,retweet_count,0.0,2022w44
1698,elbuho_pe,2022,44,ratio,retweet_count,1.4545454545454546,2022w44
1699,elbuho_pe,2022,44,std,retweet_count,1.381698559415515,2022w44
1700,elbuho_pe,2022,44,sum,retweet_count,112.0,2022w44
1701,elbuho_pe,2022,49,count,retweet_count,77.0,2022w49
1702,elbuho_pe,2022,49,max,retweet_count,1109.0,2022w49
1703,elbuho_pe,2022,49,mean,retweet_count,18.116883116883116,2022w49
1704,elbuho_pe,2022,49,min,retweet_count,0.0,2022w49
1705,elbuho_pe,2022,49,ratio,retweet_count,18.116883116883116,2022w49
1706,elbuho_pe,2022,49,std,retweet_count,126.04353613209813,2022w49
1707,elbuho_pe,2022,49,sum,retweet_count,1395.0,2022w49
1708,elbuho_pe,2023,2,count,retweet_count,105.0,2023w2
1709,elbuho_pe,2023,2,max,retweet_count,950.0,2023w2
1710,elbuho_pe,2023,2,mean,retweet_count,23.295238095238094,2023w2
1711,elbuho_pe,2023,2,min,retweet_count,0.0,2023w2
1712,elbuho_pe,2023,2,ratio,retweet_count,23.295238095238094,2023w2
1713,elbuho_pe,2023,2,std,retweet_count,93.40718591710375,2023w2
1714,elbuho_pe,2023,2,sum,retweet_count,2446.0,2023w2
1715,elcomercio_peru,2022,33,count,retweet_count,584.0,2022w33
1716,elcomercio_peru,2022,33,max,retweet_count,342.0,2022w33
1717,elcomercio_peru,2022,33,mean,retweet_count,3.011986301369863,2022w33
1718,elcomercio_peru,2022,33,min,retweet_count,0.0,2022w33
1719,elcomercio_peru,2022,33,ratio,retweet_count,3.011986301369863,2022w33
1720,elcomercio_peru,2022,33,std,retweet_count,17.748235294872124,2022w33
1721,elcomercio_peru,2022,33,sum,retweet_count,1759.0,2022w33
1722,elcomercio_peru,2022,34,count,retweet_count,457.0,2022w34
1723,elcomercio_peru,2022,34,max,retweet_count,842.0,2022w34
1724,elcomercio_peru,2022,34,mean,retweet_count,5.131291028446389,2022w34
1725,elcomercio_peru,2022,34,min,retweet_count,0.0,2022w34
1726,elcomercio_peru,2022,34,ratio,retweet_count,5.131291028446389,2022w34
1727,elcomercio_peru,2022,34,std,retweet_count,48.68183769493409,2022w34
1728,elcomercio_peru,2022,34,sum,retweet_count,2345.0,2022w34
1729,elcomercio_peru,2022,39,count,retweet_count,512.0,2022w39
1730,elcomercio_peru,2022,39,max,retweet_count,354.0,2022w39
